,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomeBand,AgeGroup,TenureGroup,RiskScore
386,37,0,Rarely,1107,Research & Development,14,3,Life Sciences,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034.0,26914.0,1,0,12,3,3,1,18,2,2,18,7,12,17,Medio,Entre 26 y 45,10+,4
387,40,0,Rarely,759,Sales,2,2,Marketing,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715.0,22553.0,7,0,12,3,3,2,8,5,3,5,4,1,3,Medio,Entre 26 y 45,3-5,2
388,42,0,Rarely,201,Research & Development,1,4,Life Sciences,517,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576.0,20490.0,3,0,16,3,2,1,8,5,3,5,2,1,2,Medio,Entre 26 y 45,3-5,5
389,37,0,Rarely,1305,Research & Development,10,4,Life Sciences,518,3,Male,49,3,2,Manufacturing Director,2,Single,4197.0,21123.0,2,1,12,3,4,0,18,2,2,1,0,0,1,Medio,Entre 26 y 45,0-2,7
390,43,0,Rarely,982,Research & Development,12,3,Life Sciences,520,1,Male,59,2,4,Research Director,2,Divorced,14336.0,4345.0,1,0,11,3,3,1,25,3,3,25,10,3,4,Alto,Entre 26 y 45,10+,3
391,40,0,Rarely,555,Research & Development,2,3,Medical,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448.0,13436.0,6,0,22,4,2,1,20,3,3,1,0,0,0,Medio,Entre 26 y 45,0-2,4
392,54,0,Rarely,821,Research & Development,5,2,Medical,522,1,Male,86,3,5,Research Director,1,Married,19406.0,8509.0,4,0,11,3,3,1,24,4,2,4,2,1,2,Alto,A partir de 45,3-5,5
393,34,0,Non-Travel,1381,Sales,4,4,Marketing,523,3,Female,72,3,2,Sales Executive,3,Married,6538.0,12740.0,9,0,15,3,1,1,6,3,3,3,2,1,2,Medio,Entre 26 y 45,3-5,2
394,31,0,Rarely,480,Research & Development,7,2,Medical,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306.0,4156.0,1,0,12,3,2,1,13,5,1,13,10,3,12,Medio,Entre 26 y 45,10+,7
395,43,0,Frequently,313,Research & Development,21,3,Medical,525,4,Male,61,3,1,Laboratory Technician,4,Married,2258.0,15238.0,7,0,20,4,1,1,8,1,3,3,2,1,2,Medio,Entre 26 y 45,3-5,2
396,43,0,Rarely,1473,Research & Development,8,4,Other,526,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522.0,2227.0,4,1,14,3,4,0,8,3,3,5,2,0,2,Medio,Entre 26 y 45,3-5,2
397,36,0,Rarely,891,Sales,4,2,Life Sciences,527,2,Female,99,2,2,Sales Executive,4,Single,4487.0,12090.0,1,1,11,3,2,0,5,3,3,5,4,1,3,Medio,Entre 26 y 45,3-5,5
398,37,0,Non-Travel,1063,Research & Development,25,5,Medical,529,2,Female,72,3,2,Research Scientist,3,Married,4449.0,23866.0,3,1,15,3,1,2,15,2,3,13,11,10,7,Medio,Entre 26 y 45,10+,5
399,31,0,Rarely,329,Research & Development,1,2,Life Sciences,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218.0,16193.0,1,0,12,3,3,1,4,3,3,4,2,3,2,Medio,Entre 26 y 45,3-5,2
400,39,0,Frequently,1218,Research & Development,1,1,Life Sciences,531,2,Male,52,3,5,Manager,3,Unknown,19197.0,8213.0,1,1,14,3,3,1,21,3,3,21,8,1,6,Alto,Entre 26 y 45,10+,3
401,56,0,Frequently,906,Sales,6,3,Life Sciences,532,3,Female,86,4,4,Sales Executive,1,Married,13212.0,18256.0,9,0,11,3,4,3,36,0,2,7,7,7,4,Alto,A partir de 45,6-9,4
402,30,0,Rarely,1082,Sales,12,3,Technical Degree,533,2,Female,83,3,2,Sales Executive,3,Single,6577.0,19558.0,0,0,11,3,2,0,6,6,3,5,4,4,4,Medio,Entre 26 y 45,3-5,3
403,41,0,Rarely,645,Sales,1,3,Marketing,534,2,Male,49,4,3,Sales Executive,1,Married,8392.0,19566.0,1,0,16,3,3,1,10,2,3,10,7,0,7,Medio,Entre 26 y 45,10+,3
404,28,0,Rarely,1300,Research & Development,17,2,Medical,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558.0,13535.0,1,0,12,3,4,1,10,2,3,10,0,1,8,Medio,Entre 26 y 45,10+,2
405,25,1,Rarely,688,Research & Development,3,3,Medical,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031.0,9396.0,5,0,13,3,3,1,6,5,3,2,2,0,2,Medio,A partir de 45,0-2,3
406,52,0,Rarely,319,Research & Development,3,3,Medical,543,4,Male,39,2,3,Manufacturing Director,3,Unknown,7969.0,19609.0,2,1,14,3,3,0,28,4,3,5,4,0,4,Medio,A partir de 45,3-5,2
407,45,0,Rarely,192,Research & Development,10,2,Life Sciences,544,1,Male,69,3,1,Research Scientist,4,Married,2654.0,9655.0,3,0,21,4,4,2,8,3,2,2,2,0,2,Medio,Entre 26 y 45,0-2,3
408,52,0,Rarely,1490,Research & Development,4,2,Unknown,546,4,Female,30,3,4,Manager,4,Married,16555.0,10310.0,2,0,13,3,4,0,31,2,1,5,2,1,4,Alto,A partir de 45,3-5,2
409,42,0,Frequently,532,Research & Development,29,2,Life Sciences,547,1,Female,92,3,2,Research Scientist,3,Divorced,4556.0,12932.0,2,0,11,3,2,1,19,3,3,5,4,0,2,Medio,Entre 26 y 45,3-5,3
410,30,0,Rarely,317,Research & Development,2,3,Life Sciences,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091.0,24793.0,2,0,20,4,3,0,11,2,3,5,4,0,2,Medio,Entre 26 y 45,3-5,0
411,60,0,Rarely,422,Research & Development,7,3,Life Sciences,549,1,Female,41,3,5,Manager,1,Married,19566.0,3854.0,5,0,11,3,4,0,33,5,1,29,8,11,10,Alto,A partir de 45,10+,5
412,46,0,Rarely,1485,Research & Development,18,3,Medical,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810.0,26314.0,2,0,14,3,3,1,19,5,2,10,7,0,8,Medio,A partir de 45,10+,2
413,42,0,Frequently,1368,Research & Development,28,4,Technical Degree,551,4,Female,88,2,2,Healthcare Representative,3,Married,4523.0,4386.0,0,0,11,3,4,3,7,4,4,6,5,0,4,Medio,Entre 26 y 45,6-9,0
414,24,1,Rarely,1448,Sales,1,1,Technical Degree,554,1,Female,62,3,1,Sales Representative,2,Single,3202.0,21972.0,1,1,16,3,2,0,6,4,3,5,3,1,4,Medio,Menores 25,3-5,7
415,34,1,Frequently,296,Sales,6,2,Marketing,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351.0,12253.0,0,0,16,3,4,1,3,3,2,2,2,1,4,Medio,Entre 26 y 45,0-2,2
416,38,0,Frequently,1490,Research & Development,2,2,Life Sciences,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702.0,12106.0,1,1,23,4,3,1,1,3,3,1,0,0,0,Bajo,Entre 26 y 45,0-2,4
417,40,0,Rarely,1398,Sales,2,4,Life Sciences,558,3,Female,79,3,5,Manager,3,Married,18041.0,13022.0,0,0,14,3,4,0,21,2,3,20,15,1,4,Alto,Entre 26 y 45,10+,0
418,26,0,Rarely,1349,Research & Development,23,3,Life Sciences,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886.0,3032.0,1,0,22,4,2,2,3,3,1,3,2,0,2,Medio,Entre 26 y 45,3-5,5
419,30,0,Non-Travel,1400,Research & Development,3,3,Unknown,562,3,Male,53,3,1,Laboratory Technician,4,Married,2097.0,16734.0,4,0,15,3,3,1,9,3,1,5,3,1,4,Medio,Entre 26 y 45,3-5,2
420,29,0,Rarely,986,Research & Development,3,4,Medical,564,2,Male,93,2,3,Research Director,3,Married,11935.0,21526.0,1,0,18,3,3,0,10,2,3,10,2,0,7,Alto,Entre 26 y 45,10+,1
421,29,1,Rarely,408,Research & Development,25,5,Technical Degree,565,3,Female,71,2,1,Research Scientist,2,Married,2546.0,18300.0,5,0,16,3,2,0,6,2,4,2,2,1,1,Medio,Entre 26 y 45,0-2,4
422,19,1,Rarely,489,Human Resources,2,2,Technical Degree,566,1,Male,52,2,1,Human Resources,4,Single,2564.0,18437.0,1,0,12,3,3,0,1,3,4,1,0,0,0,Medio,Menores 25,0-2,2
423,30,0,Non-Travel,1398,Sales,22,4,Other,567,3,Female,69,3,3,Sales Executive,1,Married,8412.0,2890.0,0,0,11,3,3,0,10,3,3,9,8,7,8,Medio,Entre 26 y 45,6-9,2
424,57,0,Rarely,210,Sales,29,3,Marketing,568,1,Male,56,2,4,Manager,4,Divorced,14118.0,22102.0,3,0,12,3,3,1,32,3,2,1,0,0,4,Alto,A partir de 45,0-2,4
425,50,0,Rarely,1099,Research & Development,29,4,Life Sciences,569,2,Male,88,2,4,Manager,3,Married,17046.0,9314.0,0,0,15,3,2,1,28,2,3,27,10,15,7,Alto,A partir de 45,10+,3
426,30,0,Non-Travel,1116,Research & Development,2,3,Medical,571,3,Female,49,3,1,Laboratory Technician,4,Single,2564.0,7181.0,0,0,14,3,3,0,12,2,2,11,7,6,7,Medio,Entre 26 y 45,10+,2
427,60,0,Frequently,1499,Sales,28,3,Unknown,573,3,Female,80,2,3,Sales Executive,1,Married,10266.0,2845.0,4,0,19,3,4,0,22,5,4,18,13,13,11,Medio,A partir de 45,10+,2
428,47,0,Rarely,983,Research & Development,2,2,Medical,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070.0,7389.0,5,0,13,3,3,3,20,2,3,5,0,0,4,Medio,A partir de 45,3-5,1
429,46,0,Rarely,1009,Research & Development,2,3,Life Sciences,575,1,Male,51,3,4,Research Director,3,Married,17861.0,2288.0,6,0,13,3,3,0,26,2,1,3,2,0,1,Alto,A partir de 45,3-5,3
430,35,0,Rarely,144,Research & Development,22,3,Life Sciences,577,4,Male,46,1,1,Laboratory Technician,3,Single,4230.0,19225.0,0,0,15,3,3,0,6,2,3,5,4,4,3,Medio,Entre 26 y 45,3-5,0
431,54,0,Rarely,548,Research & Development,8,4,Life Sciences,578,3,Female,42,3,2,Laboratory Technician,3,Single,3780.0,23428.0,7,0,11,3,3,0,19,3,3,1,0,0,0,Medio,A partir de 45,0-2,1
432,34,0,Rarely,1303,Research & Development,2,4,Life Sciences,579,4,Male,62,2,1,Research Scientist,3,Divorced,2768.0,8416.0,3,0,12,3,3,1,14,3,3,7,3,5,7,Medio,Entre 26 y 45,6-9,0
433,46,0,Rarely,1125,Sales,10,3,Marketing,580,3,Female,94,2,3,Sales Executive,4,Married,9071.0,11563.0,2,1,19,3,3,1,15,3,3,3,2,1,2,Medio,A partir de 45,3-5,2
434,31,0,Rarely,1274,Research & Development,9,1,Life Sciences,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648.0,14394.0,1,0,25,4,4,1,13,6,4,13,8,0,8,Medio,Entre 26 y 45,10+,2
435,33,1,Rarely,1277,Research & Development,15,1,Medical,582,2,Male,56,3,3,Manager,3,Married,13610.0,24619.0,7,1,12,3,4,0,15,2,4,7,6,7,7,Alto,Entre 26 y 45,6-9,3
436,33,1,Rarely,587,Research & Development,10,1,Medical,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408.0,6705.0,7,0,13,3,1,3,8,2,3,4,3,1,3,Medio,Entre 26 y 45,3-5,3
437,30,0,Rarely,413,Sales,7,1,Marketing,585,4,Male,57,3,1,Sales Representative,2,Single,2983.0,18398.0,0,0,14,3,1,0,4,3,3,3,2,1,2,Medio,Entre 26 y 45,3-5,4
438,35,0,Rarely,1276,Research & Development,16,3,Life Sciences,586,4,Male,72,3,3,Healthcare Representative,3,Married,7632.0,14295.0,4,1,12,3,3,0,10,3,3,8,7,0,0,Medio,Entre 26 y 45,6-9,2
439,31,1,Frequently,534,Research & Development,20,3,Life Sciences,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824.0,22908.0,3,0,12,3,1,0,12,2,3,1,0,0,0,Medio,Entre 26 y 45,0-2,4
440,34,1,Frequently,988,Human Resources,23,3,Human Resources,590,2,Female,43,3,3,Human Resources,1,Divorced,9950.0,11533.0,9,1,15,3,3,3,11,2,3,3,2,0,2,Medio,Entre 26 y 45,3-5,5
441,42,0,Rarely,1474,Research & Development,5,2,Other,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093.0,9260.0,4,0,17,3,4,1,8,4,3,2,2,2,0,Medio,Entre 26 y 45,0-2,1
442,36,0,Non-Travel,635,Sales,10,4,Medical,592,2,Male,32,3,3,Sales Executive,4,Single,9980.0,15318.0,1,0,14,3,4,0,10,3,2,10,3,9,7,Medio,Entre 26 y 45,10+,3
443,22,1,Frequently,1368,Research & Development,4,1,Technical Degree,593,3,Male,99,2,1,Laboratory Technician,3,Single,3894.0,9129.0,5,0,16,3,3,0,4,3,3,2,2,1,2,Medio,Menores 25,0-2,0
444,48,0,Rarely,163,Sales,2,5,Marketing,595,2,Female,37,3,2,Sales Executive,4,Married,4051.0,19658.0,2,0,14,3,1,1,14,3,3,9,7,6,7,Medio,A partir de 45,6-9,3
445,55,0,Rarely,1117,Sales,18,5,Life Sciences,597,1,Female,83,3,4,Manager,2,Single,16835.0,9873.0,3,0,23,4,4,0,37,2,3,10,9,7,7,Alto,A partir de 45,10+,3
446,41,0,Rarely,267,Sales,10,2,Unknown,599,4,Male,56,3,2,Sales Executive,4,Unknown,6230.0,13430.0,7,0,14,3,4,0,16,3,3,14,3,1,10,Medio,Entre 26 y 45,10+,0
447,35,0,Rarely,619,Sales,1,3,Marketing,600,2,Male,85,3,2,Sales Executive,3,Married,4717.0,18659.0,9,0,11,3,3,0,15,2,3,11,9,6,9,Medio,Entre 26 y 45,10+,1
448,40,0,Rarely,302,Research & Development,6,3,Life Sciences,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237.0,20364.0,7,0,15,3,3,0,22,3,3,20,6,5,13,Alto,Entre 26 y 45,10+,1
449,39,0,Frequently,443,Research & Development,8,1,Life Sciences,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755.0,17872.0,1,0,11,3,1,1,8,3,3,8,3,0,7,Medio,Entre 26 y 45,6-9,2
450,31,0,Rarely,828,Sales,2,1,Life Sciences,604,2,Male,77,3,2,Sales Executive,4,Single,6582.0,8346.0,4,1,13,3,3,0,10,2,4,6,5,0,4,Medio,Entre 26 y 45,6-9,3
451,42,0,Rarely,319,Research & Development,24,3,Medical,605,4,Male,56,3,3,Manufacturing Director,1,Married,7406.0,6950.0,1,1,21,4,4,1,10,5,2,10,9,5,8,Medio,Entre 26 y 45,10+,6
452,45,0,Rarely,561,Sales,2,3,Other,606,4,Male,61,3,2,Sales Executive,2,Unknown,4805.0,16177.0,0,0,19,3,2,1,9,3,4,8,7,3,7,Medio,Entre 26 y 45,6-9,4
453,26,1,Frequently,426,Human Resources,17,4,Life Sciences,608,2,Female,58,3,1,Human Resources,3,Divorced,2741.0,22808.0,0,1,11,3,2,1,8,3,2,7,7,1,0,Medio,Entre 26 y 45,6-9,7
454,29,0,Rarely,232,Research & Development,19,3,Technical Degree,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262.0,22645.0,4,0,12,3,2,2,8,2,4,3,2,1,4,Medio,Entre 26 y 45,3-5,2
455,33,0,Rarely,922,Research & Development,1,5,Medical,612,1,Female,95,4,4,Research Director,3,Divorced,16184.0,22578.0,4,0,19,3,3,1,10,2,3,6,1,0,5,Alto,Entre 26 y 45,6-9,1
456,31,0,Rarely,688,Sales,7,3,Life Sciences,613,3,Male,44,2,3,Manager,4,Divorced,11557.0,25291.0,9,0,21,4,3,1,10,3,2,5,4,0,1,Alto,Entre 26 y 45,3-5,2
457,18,1,Frequently,1306,Sales,5,3,Marketing,614,2,Male,69,3,1,Sales Representative,2,Single,1878.0,8059.0,1,1,14,3,4,0,0,3,3,0,0,0,0,Medio,Menores 25,0-2,6
458,40,0,Non-Travel,1094,Sales,28,3,Other,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932.0,11373.0,3,0,15,3,3,1,20,2,3,1,0,0,1,Medio,Entre 26 y 45,0-2,3
459,41,0,Non-Travel,509,Research & Development,2,4,Other,616,1,Female,62,2,2,Healthcare Representative,3,Unknown,6811.0,2112.0,2,1,17,3,1,0,10,3,3,8,7,0,4,Medio,Entre 26 y 45,6-9,5
460,26,0,Rarely,775,Sales,29,2,Medical,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306.0,4267.0,5,0,12,3,1,2,8,5,3,0,0,0,0,Medio,Entre 26 y 45,0-2,4
461,35,0,Rarely,195,Sales,1,3,Medical,620,1,Female,80,3,2,Sales Executive,3,Single,4859.0,6698.0,1,0,16,3,4,0,5,3,3,5,4,0,3,Medio,Entre 26 y 45,3-5,1
462,34,0,Rarely,258,Sales,21,4,Life Sciences,621,4,Male,74,4,2,Sales Executive,4,Single,5337.0,19921.0,1,0,12,3,4,0,10,3,3,10,7,5,7,Medio,Entre 26 y 45,10+,0
463,26,1,Rarely,471,Research & Development,24,3,Technical Degree,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340.0,23213.0,1,1,18,3,2,0,1,3,1,1,0,0,0,Medio,Entre 26 y 45,0-2,7
464,37,0,Rarely,799,Research & Development,1,3,Technical Degree,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491.0,23848.0,4,0,17,3,4,0,12,3,4,6,5,1,2,Medio,Entre 26 y 45,6-9,1
465,46,0,Frequently,1034,Research & Development,18,1,Medical,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527.0,8984.0,5,0,11,3,4,0,28,3,2,2,2,1,2,Medio,A partir de 45,0-2,3
466,41,0,Rarely,1276,Sales,2,5,Life Sciences,625,2,Female,91,3,4,Manager,1,Married,16595.0,5626.0,7,0,16,3,2,1,22,2,3,18,16,11,8,Alto,Entre 26 y 45,10+,5
467,37,0,Non-Travel,142,Sales,9,4,Medical,626,1,Male,69,3,3,Sales Executive,2,Divorced,8834.0,24666.0,1,0,13,3,4,1,9,6,3,9,5,7,7,Medio,Entre 26 y 45,6-9,3
468,52,0,Rarely,956,Research & Development,6,2,Technical Degree,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577.0,22087.0,3,1,12,3,2,2,18,3,3,10,9,6,9,Medio,A partir de 45,10+,6
469,32,1,Non-Travel,1474,Research & Development,11,4,Other,631,4,Male,60,4,2,Sales Executive,3,Married,4707.0,23914.0,8,0,12,3,4,0,6,2,3,4,2,1,2,Medio,Entre 26 y 45,3-5,0
470,24,0,Frequently,535,Sales,24,3,Medical,632,4,Male,38,3,1,Sales Representative,4,Married,2400.0,5530.0,0,0,13,3,3,2,3,3,3,2,2,2,1,Medio,Menores 25,0-2,0
471,38,0,Rarely,1495,Research & Development,10,3,Medical,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824.0,22174.0,3,0,19,3,3,1,18,4,3,1,0,0,0,Medio,Entre 26 y 45,0-2,1
472,37,0,Rarely,446,Research & Development,1,4,Life Sciences,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447.0,15701.0,6,0,12,3,2,1,8,2,2,6,5,4,3,Medio,Entre 26 y 45,6-9,7
473,49,0,Rarely,1245,Research & Development,18,4,Life Sciences,638,4,Male,58,2,5,Research Director,3,Divorced,19502.0,2125.0,1,1,17,3,3,1,31,5,3,31,9,0,9,Alto,A partir de 45,10+,2
474,24,0,Rarely,691,Research & Development,23,3,Medical,639,2,Male,89,4,1,Research Scientist,4,Married,2725.0,21630.0,1,1,11,3,2,2,6,3,3,6,5,1,4,Medio,Menores 25,6-9,5
475,26,0,Rarely,703,Sales,28,2,Marketing,641,1,Male,66,3,2,Sales Executive,2,Married,6272.0,7428.0,1,0,20,4,4,2,6,5,4,5,3,1,4,Medio,Entre 26 y 45,3-5,3
476,36,0,Rarely,823,Research & Development,17,2,Other,643,4,Male,94,2,1,Laboratory Technician,2,Married,2127.0,9100.0,1,0,21,4,4,1,1,3,3,1,0,0,0,Medio,Entre 26 y 45,0-2,3
477,50,0,Frequently,1246,Human Resources,3,3,Medical,644,1,Male,99,3,5,Manager,2,Married,18200.0,7999.0,1,0,11,3,3,1,32,3,3,32,5,10,7,Alto,A partir de 45,10+,3
478,25,0,Rarely,622,Sales,13,1,Medical,645,2,Male,40,3,1,Sales Representative,3,Married,2096.0,26376.0,1,0,11,3,3,0,7,1,3,7,4,0,6,Medio,A partir de 45,6-9,1
479,24,1,Frequently,1287,Research & Development,7,3,Life Sciences,647,1,Female,55,3,1,Laboratory Technician,3,Married,2886.0,14168.0,1,1,16,3,4,1,6,4,3,6,3,1,2,Medio,Menores 25,6-9,3
480,30,1,Frequently,448,Sales,12,4,Life Sciences,648,2,Male,74,2,1,Sales Representative,1,Married,2033.0,14470.0,1,0,18,3,3,1,1,2,4,1,0,0,0,Medio,Entre 26 y 45,0-2,4
481,34,0,Rarely,254,Research & Development,1,2,Life Sciences,649,2,Male,83,2,1,Research Scientist,4,Married,3622.0,22794.0,1,1,13,3,4,1,6,3,3,6,5,1,3,Medio,Entre 26 y 45,6-9,3
482,31,1,Rarely,1365,Sales,13,4,Medical,650,2,Male,46,3,2,Sales Executive,1,Divorced,4233.0,11512.0,2,0,17,3,3,0,9,2,1,3,1,1,2,Medio,Entre 26 y 45,3-5,5
483,35,0,Rarely,538,Research & Development,25,2,Other,652,1,Male,54,2,2,Laboratory Technician,4,Single,3681.0,14004.0,4,0,14,3,4,0,9,3,3,3,2,0,2,Medio,Entre 26 y 45,3-5,1
484,31,0,Rarely,525,Sales,6,4,Medical,653,1,Male,66,4,2,Sales Executive,4,Divorced,5460.0,6219.0,4,0,22,4,4,2,13,4,4,7,7,5,7,Medio,Entre 26 y 45,6-9,1
485,27,0,Rarely,798,Research & Development,6,4,Medical,655,1,Female,66,2,1,Research Scientist,3,Divorced,2187.0,5013.0,0,0,12,3,3,2,6,5,2,5,3,0,4,Medio,Entre 26 y 45,3-5,3
486,37,0,Rarely,558,Sales,2,3,Marketing,656,4,Male,75,3,2,Sales Executive,3,Married,9602.0,3010.0,4,1,11,3,3,1,17,3,2,3,0,1,0,Medio,Entre 26 y 45,3-5,4
487,20,0,Rarely,959,Research & Development,1,3,Life Sciences,657,4,Female,83,2,1,Research Scientist,2,Single,2836.0,11757.0,1,0,13,3,4,0,1,0,4,1,0,0,0,Medio,Menores 25,0-2,3
488,42,0,Rarely,622,Research & Development,2,4,Life Sciences,659,3,Female,81,3,2,Healthcare Representative,4,Married,4089.0,5718.0,1,0,13,3,2,2,10,4,3,10,2,2,2,Medio,Entre 26 y 45,10+,2
489,43,0,Rarely,782,Research & Development,6,4,Unknown,661,2,Male,50,2,4,Research Director,4,Divorced,16627.0,2671.0,4,1,14,3,3,1,21,3,2,1,0,0,0,Alto,Entre 26 y 45,0-2,6
490,38,0,Rarely,362,Research & Development,1,1,Life Sciences,662,3,Female,43,3,1,Research Scientist,1,Unknown,2619.0,14561.0,3,0,17,3,4,0,8,3,2,0,0,0,0,Medio,Entre 26 y 45,0-2,5
491,43,0,Frequently,1001,Research & Development,9,5,Medical,663,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679.0,19627.0,3,1,13,3,2,1,10,3,3,8,7,4,7,Medio,Entre 26 y 45,6-9,4
492,48,0,Rarely,1236,Research & Development,1,4,Life Sciences,664,4,Female,40,2,4,Manager,1,Married,15402.0,17997.0,7,0,11,3,1,1,21,3,1,3,2,0,2,Alto,A partir de 45,3-5,6
493,44,0,Rarely,1112,Human Resources,1,4,Life Sciences,665,1,Female,50,2,2,Human Resources,3,Single,5985.0,26894.0,4,0,11,3,2,0,10,1,4,2,2,0,2,Medio,Entre 26 y 45,0-2,3
494,34,0,Rarely,204,Sales,14,3,Technical Degree,666,3,Female,31,3,1,Sales Representative,3,Divorced,2579.0,2912.0,1,1,18,3,4,2,8,3,3,8,2,0,6,Medio,Entre 26 y 45,6-9,2
495,27,1,Rarely,1420,Sales,2,1,Marketing,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041.0,16346.0,0,0,11,3,2,1,5,3,3,4,3,0,2,Medio,Entre 26 y 45,3-5,4
496,21,0,Rarely,1343,Sales,22,1,Technical Degree,669,3,Male,49,3,1,Sales Representative,3,Single,3447.0,24444.0,1,0,11,3,3,0,3,2,3,3,2,1,2,Medio,Menores 25,3-5,0
497,44,0,Rarely,1315,Research & Development,3,4,Other,671,4,Male,35,3,5,Manager,4,Married,19513.0,9358.0,4,1,12,3,1,1,26,2,4,2,2,0,1,Alto,Entre 26 y 45,0-2,4
498,22,0,Rarely,604,Research & Development,6,1,Medical,675,1,Male,69,3,1,Research Scientist,3,Unknown,2773.0,12145.0,0,0,20,4,4,0,3,3,3,2,2,2,2,Medio,Menores 25,0-2,1
499,33,0,Rarely,1216,Sales,8,4,Marketing,677,3,Male,39,3,2,Sales Executive,3,Unknown,7104.0,20431.0,0,0,12,3,4,0,6,3,3,5,0,1,2,Medio,Entre 26 y 45,3-5,0
500,32,0,Rarely,646,Research & Development,9,4,Life Sciences,679,1,Female,92,3,2,Research Scientist,4,Married,6322.0,18089.0,1,1,12,3,4,1,6,2,2,6,4,0,5,Medio,Entre 26 y 45,6-9,5
501,30,0,Frequently,160,Research & Development,3,3,Medical,680,3,Female,71,3,1,Research Scientist,3,Divorced,2083.0,22653.0,1,0,20,4,3,1,1,2,3,1,0,0,0,Medio,Entre 26 y 45,0-2,1
502,53,0,Rarely,238,Sales,1,1,Medical,682,4,Female,34,3,2,Sales Executive,1,Single,8381.0,7507.0,7,0,20,4,4,0,18,2,4,14,7,8,10,Medio,A partir de 45,10+,2
503,34,0,Rarely,1397,Research & Development,1,5,Life Sciences,683,2,Male,42,3,1,Research Scientist,4,Married,2691.0,7660.0,1,0,12,3,4,1,10,3,2,10,9,8,8,Medio,Entre 26 y 45,10+,3
504,45,1,Frequently,306,Sales,26,4,Life Sciences,684,1,Female,100,3,2,Sales Executive,1,Married,4286.0,5630.0,2,0,14,3,4,2,5,4,3,1,1,0,0,Medio,Entre 26 y 45,0-2,4
505,26,0,Rarely,991,Research & Development,6,3,Life Sciences,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659.0,17759.0,1,1,13,3,3,1,3,2,3,3,2,0,2,Medio,Entre 26 y 45,3-5,2
506,37,0,Rarely,482,Research & Development,3,3,Other,689,3,Male,36,3,3,Manufacturing Director,3,Married,9434.0,9606.0,1,0,15,3,3,1,10,2,3,10,7,7,8,Medio,Entre 26 y 45,10+,0
507,29,0,Rarely,1176,Sales,3,2,Medical,690,2,Female,62,3,2,Sales Executive,3,Married,5561.0,3487.0,1,0,14,3,1,1,6,5,2,6,0,1,2,Medio,Entre 26 y 45,6-9,5
508,35,0,Rarely,1017,Research & Development,6,4,Life Sciences,691,2,Male,82,1,2,Research Scientist,4,Single,6646.0,19368.0,1,0,13,3,2,0,17,3,3,17,11,11,8,Medio,Entre 26 y 45,10+,3
509,33,0,Frequently,1296,Research & Development,6,3,Life Sciences,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725.0,5335.0,3,0,23,4,3,1,15,2,1,13,11,4,7,Medio,Entre 26 y 45,10+,2
510,36,0,Rarely,397,Human Resources,19,4,Medical,698,3,Male,88,3,3,Human Resources,2,Married,10725.0,6729.0,2,0,15,3,3,1,16,1,4,9,7,7,1,Medio,Entre 26 y 45,6-9,2
